"storm_id","usa_atcf_id","date","latitude","longitude","wind"
"Alex-2004","AL012004","200408010000",31,-78.8,25
"Alex-2004","AL012004","200408010600",31.5,-79,25
"Alex-2004","AL012004","200408011200",31.6,-79.1,30
"Alex-2004","AL012004","200408011800",31.6,-79.2,35
"Alex-2004","AL012004","200408020000",31.5,-79.3,35
"Alex-2004","AL012004","200408020600",31.4,-79.4,40
"Alex-2004","AL012004","200408021200",31.3,-79,50
"Alex-2004","AL012004","200408021800",31.8,-78.7,50
"Alex-2004","AL012004","200408030000",32.4,-78.2,60
"Alex-2004","AL012004","200408030600",33,-77.4,70
"Alex-2004","AL012004","200408031200",34.2,-76.4,85
"Alex-2004","AL012004","200408031800",35.3,-75.2,85
"Alex-2004","AL012004","200408040000",36,-73.7,80
"Alex-2004","AL012004","200408040600",36.8,-72.1,80
"Alex-2004","AL012004","200408041200",37.3,-70.2,85
"Alex-2004","AL012004","200408041800",37.8,-68.3,95
"Alex-2004","AL012004","200408050000",38.5,-66,105
"Alex-2004","AL012004","200408050600",39.5,-63.1,105
"Alex-2004","AL012004","200408051200",40.8,-59.6,100
"Alex-2004","AL012004","200408051800",42.7,-55,90
"Alex-2004","AL012004","200408060000",44.5,-49.3,75
"Alex-2004","AL012004","200408060600",46.1,-44.2,65
"Alex-2004","AL012004","200408061200",47,-37.5,50
"Alex-2004","AL012004","200408061800",47.4,-32.7,30
"Bonnie-2004","AL022004","200408031200",12.9,-53.6,25
"Bonnie-2004","AL022004","200408031800",13.2,-55.4,25
"Bonnie-2004","AL022004","200408040000",13.5,-57.4,30
"Bonnie-2004","AL022004","200408040600",13.6,-59.5,30
"Bonnie-2004","AL022004","200408041200",13.6,-61.6,30
"Bonnie-2004","AL022004","200408041800",13.7,-63.7,30
"Bonnie-2004","AL022004","200408050000",14,-65.7,25
"Bonnie-2004","AL022004","200408050600",14.9,-67.7,25
"Bonnie-2004","AL022004","200408051200",16,-69.7,25
"Bonnie-2004","AL022004","200408051800",16.5,-71.5,25
"Bonnie-2004","AL022004","200408060000",17,-73,25
"Bonnie-2004","AL022004","200408060600",17.1,-74.6,25
"Bonnie-2004","AL022004","200408061200",17.2,-76.2,25
"Bonnie-2004","AL022004","200408061800",17,-77.2,25
"Bonnie-2004","AL022004","200408070000",17.1,-78.2,25
"Bonnie-2004","AL022004","200408070600",17.4,-79.2,20
"Bonnie-2004","AL022004","200408071200",17.8,-80.2,20
"Bonnie-2004","AL022004","200408071800",18.4,-81.1,20
"Bonnie-2004","AL022004","200408080000",19,-81.9,20
"Bonnie-2004","AL022004","200408080600",19.7,-82.7,25
"Bonnie-2004","AL022004","200408081200",20.3,-83.5,25
"Bonnie-2004","AL022004","200408081800",20.9,-84.3,25
"Bonnie-2004","AL022004","200408090000",21.5,-85.5,25
"Bonnie-2004","AL022004","200408090600",22,-86.6,30
"Bonnie-2004","AL022004","200408091200",22.5,-87.6,35
"Bonnie-2004","AL022004","200408091800",22.9,-88.3,40
"Bonnie-2004","AL022004","200408100000",23.1,-89,45
"Bonnie-2004","AL022004","200408100600",23.4,-89.8,45
"Bonnie-2004","AL022004","200408101200",24,-90.6,50
"Bonnie-2004","AL022004","200408101800",24.4,-90.6,45
"Bonnie-2004","AL022004","200408110000",24.7,-90.6,40
"Bonnie-2004","AL022004","200408110600",25.2,-90.6,40
"Bonnie-2004","AL022004","200408111200",25.7,-90.4,45
"Bonnie-2004","AL022004","200408111800",26.4,-89.6,55
"Bonnie-2004","AL022004","200408120000",27,-88.8,50
"Bonnie-2004","AL022004","200408120600",27.7,-88.1,45
"Bonnie-2004","AL022004","200408121200",29,-86.1,45
"Bonnie-2004","AL022004","200408121400",29.6,-85.1,40
"Bonnie-2004","AL022004","200408121800",30.2,-84,30
"Bonnie-2004","AL022004","200408130000",31.9,-81.3,25
"Bonnie-2004","AL022004","200408130600",33.5,-79,25
"Bonnie-2004","AL022004","200408131200",35.5,-76.5,25
"Bonnie-2004","AL022004","200408131800",37.1,-74.9,25
"Bonnie-2004","AL022004","200408140000",39,-73.5,20
"Charley-2004","AL032004","200408091200",11.4,-59.2,30
"Charley-2004","AL032004","200408091800",11.7,-61.1,30
"Charley-2004","AL032004","200408100000",12.2,-63.2,30
"Charley-2004","AL032004","200408100600",12.9,-65.3,35
"Charley-2004","AL032004","200408101200",13.8,-67.6,40
"Charley-2004","AL032004","200408101800",14.9,-69.8,45
"Charley-2004","AL032004","200408110000",15.6,-71.8,55
"Charley-2004","AL032004","200408110600",16,-73.7,55
"Charley-2004","AL032004","200408111200",16.3,-75.4,60
"Charley-2004","AL032004","200408111800",16.7,-76.8,65
"Charley-2004","AL032004","200408120000",17.4,-78.1,65
"Charley-2004","AL032004","200408120600",18.2,-79.3,75
"Charley-2004","AL032004","200408121200",19.2,-80.7,80
"Charley-2004","AL032004","200408121800",20.5,-81.6,90
"Charley-2004","AL032004","200408130000",21.7,-82.2,90
"Charley-2004","AL032004","200408130430",22.7,-82.6,105
"Charley-2004","AL032004","200408130600",23,-82.6,105
"Charley-2004","AL032004","200408131200",24.4,-82.9,95
"Charley-2004","AL032004","200408131800",26.1,-82.4,125
"Charley-2004","AL032004","200408131945",26.6,-82.2,130
"Charley-2004","AL032004","200408132045",26.9,-82.1,125
"Charley-2004","AL032004","200408140000",28.1,-81.6,75
"Charley-2004","AL032004","200408140600",30.1,-80.8,75
"Charley-2004","AL032004","200408141200",32.3,-79.7,65
"Charley-2004","AL032004","200408141400",33,-79.4,70
"Charley-2004","AL032004","200408141600",33.8,-78.7,65
"Charley-2004","AL032004","200408141800",34.5,-78.1,60
"Charley-2004","AL032004","200408150000",36.9,-75.9,40
"Charley-2004","AL032004","200408150600",39.3,-73.8,35
"Charley-2004","AL032004","200408151200",41.2,-71.1,30
"Frances-2004","AL062004","200408250000",11.1,-35.2,25
"Frances-2004","AL062004","200408250600",11.2,-36.8,30
"Frances-2004","AL062004","200408251200",11.3,-38.3,30
"Frances-2004","AL062004","200408251800",11.5,-39.8,35
"Frances-2004","AL062004","200408260000",11.9,-41.5,40
"Frances-2004","AL062004","200408260600",12.3,-42.9,45
"Frances-2004","AL062004","200408261200",12.8,-44.5,55
"Frances-2004","AL062004","200408261800",13.3,-45.8,65
"Frances-2004","AL062004","200408270000",13.7,-46.8,70
"Frances-2004","AL062004","200408270600",14.2,-47.8,75
"Frances-2004","AL062004","200408271200",14.7,-48.5,90
"Frances-2004","AL062004","200408271800",15.4,-49.3,100
"Frances-2004","AL062004","200408280000",15.9,-50,100
"Frances-2004","AL062004","200408280600",16.6,-50.9,100
"Frances-2004","AL062004","200408281200",17.2,-51.6,105
"Frances-2004","AL062004","200408281800",17.7,-52.3,115
"Frances-2004","AL062004","200408290000",18.1,-52.9,115
"Frances-2004","AL062004","200408290600",18.4,-53.6,115
"Frances-2004","AL062004","200408291200",18.6,-54.4,115
"Frances-2004","AL062004","200408291800",18.8,-55,110
"Frances-2004","AL062004","200408300000",18.9,-55.8,105
"Frances-2004","AL062004","200408300600",19,-56.8,100
"Frances-2004","AL062004","200408301200",19.2,-58.1,100
"Frances-2004","AL062004","200408301800",19.4,-59.3,110
"Frances-2004","AL062004","200408310000",19.6,-60.7,110
"Frances-2004","AL062004","200408310600",19.8,-62.1,115
"Frances-2004","AL062004","200408311200",20,-63.5,120
"Frances-2004","AL062004","200408311800",20.3,-65,125
"Frances-2004","AL062004","200409010000",20.6,-66.4,120
"Frances-2004","AL062004","200409010600",21,-67.9,120
"Frances-2004","AL062004","200409010700",21.1,-68.1,120
"Frances-2004","AL062004","200409011200",21.4,-69.1,120
"Frances-2004","AL062004","200409011800",21.8,-70.4,120
"Frances-2004","AL062004","200409020000",22.2,-71.4,120
"Frances-2004","AL062004","200409020600",22.7,-72.5,125
"Frances-2004","AL062004","200409020730",22.8,-72.8,125
"Frances-2004","AL062004","200409021200",23.2,-73.5,120
"Frances-2004","AL062004","200409021800",23.8,-74.3,115
"Frances-2004","AL062004","200409021930",24,-74.5,110
"Frances-2004","AL062004","200409030000",24.2,-75,105
"Frances-2004","AL062004","200409030530",24.6,-75.6,100
"Frances-2004","AL062004","200409030600",24.7,-75.7,100
"Frances-2004","AL062004","200409031000",25.1,-76.1,95
"Frances-2004","AL062004","200409031200",25.3,-76.3,95
"Frances-2004","AL062004","200409031800",25.7,-77.1,90
"Frances-2004","AL062004","200409040000",26,-77.5,85
"Frances-2004","AL062004","200409040600",26.4,-77.9,85
"Frances-2004","AL062004","200409041000",26.6,-78.2,90
"Frances-2004","AL062004","200409041200",26.8,-78.5,90
"Frances-2004","AL062004","200409041800",26.8,-79.1,90
"Frances-2004","AL062004","200409050000",27,-79.4,95
"Frances-2004","AL062004","200409050430",27.2,-80.2,90
"Frances-2004","AL062004","200409050600",27.2,-80.2,90
"Frances-2004","AL062004","200409051200",27.4,-80.7,80
"Frances-2004","AL062004","200409051800",27.8,-81.7,60
"Frances-2004","AL062004","200409060000",28.1,-82.3,55
"Frances-2004","AL062004","200409060600",28.6,-83.3,55
"Frances-2004","AL062004","200409061200",29.2,-83.7,55
"Frances-2004","AL062004","200409061800",30.1,-84,50
"Frances-2004","AL062004","200409070000",31,-84.6,35
"Frances-2004","AL062004","200409070600",31.5,-85,30
"Frances-2004","AL062004","200409071200",32,-85.2,25
"Frances-2004","AL062004","200409071800",32.5,-85.1,25
"Frances-2004","AL062004","200409080000",33.4,-84.7,25
"Frances-2004","AL062004","200409080600",34.3,-84.3,25
"Frances-2004","AL062004","200409081200",36.1,-83.2,25
"Frances-2004","AL062004","200409081800",37.8,-82.1,25
"Frances-2004","AL062004","200409090000",38.7,-81.3,25
"Frances-2004","AL062004","200409090600",40.5,-80,30
"Frances-2004","AL062004","200409091200",42.8,-77.7,35
"Frances-2004","AL062004","200409091800",44.3,-75.7,30
"Frances-2004","AL062004","200409100000",45.3,-73.3,25
"Frances-2004","AL062004","200409100600",46.2,-70.5,20
"Frances-2004","AL062004","200409101200",46.6,-67.3,20
"Frances-2004","AL062004","200409101800",47.2,-64.2,20
"Gaston-2004","AL072004","200408271200",31.8,-78.1,25
"Gaston-2004","AL072004","200408271800",31.6,-78,25
"Gaston-2004","AL072004","200408280000",31.4,-78,30
"Gaston-2004","AL072004","200408280600",31.3,-78.2,35
"Gaston-2004","AL072004","200408281200",31.3,-78.5,45
"Gaston-2004","AL072004","200408281800",31.3,-78.8,50
"Gaston-2004","AL072004","200408290000",31.5,-79.1,55
"Gaston-2004","AL072004","200408290600",32.1,-79.4,60
"Gaston-2004","AL072004","200408291200",32.8,-79.5,65
"Gaston-2004","AL072004","200408291400",33,-79.6,65
"Gaston-2004","AL072004","200408291800",33.5,-79.6,45
"Gaston-2004","AL072004","200408300000",34.2,-79.4,30
"Gaston-2004","AL072004","200408300600",34.9,-79.1,30
"Gaston-2004","AL072004","200408301200",35.6,-78.7,25
"Gaston-2004","AL072004","200408301800",36.4,-77.8,30
"Gaston-2004","AL072004","200408310000",37.2,-76.6,35
"Gaston-2004","AL072004","200408310600",38.1,-74.8,35
"Gaston-2004","AL072004","200408311200",39.1,-72.9,35
"Gaston-2004","AL072004","200408311800",40.2,-70.5,35
"Gaston-2004","AL072004","200409010000",41,-67.5,40
"Gaston-2004","AL072004","200409010600",41.7,-63.5,45
"Gaston-2004","AL072004","200409011200",43,-59.6,45
"Gaston-2004","AL072004","200409011800",45,-55,45
"Gaston-2004","AL072004","200409020000",47,-50,45
"Gaston-2004","AL072004","200409020600",48.5,-44,45
"Gaston-2004","AL072004","200409021200",50,-38,45
"Gaston-2004","AL072004","200409021800",51.1,-32,40
"Gaston-2004","AL072004","200409030000",52,-28.9,35
"Hermine-2004","AL082004","200408271800",29,-65.2,25
"Hermine-2004","AL082004","200408280000",29,-65.7,25
"Hermine-2004","AL082004","200408280600",29.1,-66.2,25
"Hermine-2004","AL082004","200408281200",29.2,-66.6,30
"Hermine-2004","AL082004","200408281800",29.7,-67.2,30
"Hermine-2004","AL082004","200408290000",30.1,-68.4,30
"Hermine-2004","AL082004","200408290600",30.5,-69.2,30
"Hermine-2004","AL082004","200408291200",31.1,-69.8,35
"Hermine-2004","AL082004","200408291800",31.8,-70.5,40
"Hermine-2004","AL082004","200408300000",32.6,-71.1,40
"Hermine-2004","AL082004","200408300600",33.8,-71.5,50
"Hermine-2004","AL082004","200408301200",35.8,-71.5,45
"Hermine-2004","AL082004","200408301800",37.6,-71.4,45
"Hermine-2004","AL082004","200408310000",39.9,-71.3,35
"Hermine-2004","AL082004","200408310600",41.5,-70.9,35
"Hermine-2004","AL082004","200408311200",43.1,-70.5,25
"Ivan-2004","AL092004","200409021800",9.7,-27.6,25
"Ivan-2004","AL092004","200409030000",9.7,-28.7,30
"Ivan-2004","AL092004","200409030600",9.7,-30.3,35
"Ivan-2004","AL092004","200409031200",9.5,-32.1,40
"Ivan-2004","AL092004","200409031800",9.3,-33.6,45
"Ivan-2004","AL092004","200409040000",9.1,-35,45
"Ivan-2004","AL092004","200409040600",8.9,-36.5,50
"Ivan-2004","AL092004","200409041200",8.9,-38.2,50
"Ivan-2004","AL092004","200409041800",9,-39.9,55
"Ivan-2004","AL092004","200409050000",9.3,-41.4,60
"Ivan-2004","AL092004","200409050600",9.5,-43.4,65
"Ivan-2004","AL092004","200409051200",9.8,-45.1,85
"Ivan-2004","AL092004","200409051800",10.2,-46.8,110
"Ivan-2004","AL092004","200409060000",10.6,-48.5,115
"Ivan-2004","AL092004","200409060600",10.8,-50.5,110
"Ivan-2004","AL092004","200409061200",11,-52.5,110
"Ivan-2004","AL092004","200409061800",11.3,-54.4,90
"Ivan-2004","AL092004","200409070000",11.2,-56.1,90
"Ivan-2004","AL092004","200409070600",11.3,-57.8,95
"Ivan-2004","AL092004","200409071200",11.6,-59.4,100
"Ivan-2004","AL092004","200409071800",11.8,-61.1,105
"Ivan-2004","AL092004","200409072130",11.9,-61.8,110
"Ivan-2004","AL092004","200409080000",12,-62.6,115
"Ivan-2004","AL092004","200409080600",12.3,-64.1,120
"Ivan-2004","AL092004","200409081200",12.6,-65.5,120
"Ivan-2004","AL092004","200409081800",13,-67,120
"Ivan-2004","AL092004","200409090000",13.3,-68.3,130
"Ivan-2004","AL092004","200409090600",13.7,-69.5,140
"Ivan-2004","AL092004","200409091200",14.2,-70.8,140
"Ivan-2004","AL092004","200409091800",14.7,-71.9,130
"Ivan-2004","AL092004","200409100000",15.2,-72.8,130
"Ivan-2004","AL092004","200409100600",15.7,-73.8,125
"Ivan-2004","AL092004","200409101200",16.2,-74.7,125
"Ivan-2004","AL092004","200409101800",16.8,-75.8,120
"Ivan-2004","AL092004","200409110000",17.3,-76.5,135
"Ivan-2004","AL092004","200409110330",17.4,-77.2,130
"Ivan-2004","AL092004","200409110600",17.4,-77.6,130
"Ivan-2004","AL092004","200409111200",17.7,-78.4,125
"Ivan-2004","AL092004","200409111800",18,-79,145
"Ivan-2004","AL092004","200409120000",18.2,-79.6,145
"Ivan-2004","AL092004","200409120600",18.4,-80.4,135
"Ivan-2004","AL092004","200409121200",18.8,-81.2,135
"Ivan-2004","AL092004","200409121415",18.9,-81.5,130
"Ivan-2004","AL092004","200409121800",19.1,-82.1,130
"Ivan-2004","AL092004","200409130000",19.5,-82.8,140
"Ivan-2004","AL092004","200409130600",19.9,-83.5,140
"Ivan-2004","AL092004","200409131200",20.4,-84.1,140
"Ivan-2004","AL092004","200409131800",20.9,-84.7,140
"Ivan-2004","AL092004","200409132100",21.2,-84.8,140
"Ivan-2004","AL092004","200409140000",21.6,-85.1,140
"Ivan-2004","AL092004","200409140100",21.7,-85.2,140
"Ivan-2004","AL092004","200409140600",22.4,-85.6,140
"Ivan-2004","AL092004","200409141200",23,-86,125
"Ivan-2004","AL092004","200409141800",23.7,-86.5,120
"Ivan-2004","AL092004","200409150000",24.7,-87,120
"Ivan-2004","AL092004","200409150600",25.6,-87.4,120
"Ivan-2004","AL092004","200409151200",26.7,-87.9,115
"Ivan-2004","AL092004","200409151800",27.9,-88.2,115
"Ivan-2004","AL092004","200409160000",28.9,-88.2,110
"Ivan-2004","AL092004","200409160600",30,-87.9,105
"Ivan-2004","AL092004","200409160650",30.2,-87.9,105
"Ivan-2004","AL092004","200409161200",31.4,-87.7,70
"Ivan-2004","AL092004","200409161800",32.5,-87.4,50
"Ivan-2004","AL092004","200409170000",33.8,-86.5,30
"Ivan-2004","AL092004","200409170600",34.7,-85.7,25
"Ivan-2004","AL092004","200409171200",35.4,-84,20
"Ivan-2004","AL092004","200409171800",36.2,-82.3,20
"Ivan-2004","AL092004","200409180000",37,-80.5,20
"Ivan-2004","AL092004","200409180600",37.7,-78.5,15
"Ivan-2004","AL092004","200409181200",38.4,-76.7,15
"Ivan-2004","AL092004","200409181800",38,-75.5,25
"Ivan-2004","AL092004","200409190000",37.5,-74,35
"Ivan-2004","AL092004","200409190600",36,-74,35
"Ivan-2004","AL092004","200409191200",34.5,-74.5,35
"Ivan-2004","AL092004","200409191800",32.8,-75.8,35
"Ivan-2004","AL092004","200409200000",31,-77.5,35
"Ivan-2004","AL092004","200409200600",29,-78.5,35
"Ivan-2004","AL092004","200409201200",27.5,-78.7,30
"Ivan-2004","AL092004","200409201800",26.4,-79.1,25
"Ivan-2004","AL092004","200409210000",26.1,-79.7,25
"Ivan-2004","AL092004","200409210600",25.9,-80.6,25
"Ivan-2004","AL092004","200409211200",25.8,-81.7,25
"Ivan-2004","AL092004","200409211800",25.2,-82.8,25
"Ivan-2004","AL092004","200409220000",24.8,-84.1,25
"Ivan-2004","AL092004","200409220600",25.1,-86.1,25
"Ivan-2004","AL092004","200409221200",26,-87.3,25
"Ivan-2004","AL092004","200409221800",26.5,-88.6,30
"Ivan-2004","AL092004","200409230000",27.1,-89.5,35
"Ivan-2004","AL092004","200409230600",27.9,-91,35
"Ivan-2004","AL092004","200409231200",28.9,-92.2,50
"Ivan-2004","AL092004","200409231800",29.2,-92.7,40
"Ivan-2004","AL092004","200409240000",29.6,-93.2,30
"Ivan-2004","AL092004","200409240200",29.8,-93.6,30
"Ivan-2004","AL092004","200409240600",30.1,-94.2,25
"Jeanne-2004","AL112004","200409131800",15.9,-60,25
"Jeanne-2004","AL112004","200409140000",16,-60.7,25
"Jeanne-2004","AL112004","200409140400",16.2,-61.3,30
"Jeanne-2004","AL112004","200409140600",16.3,-61.5,30
"Jeanne-2004","AL112004","200409141200",16.4,-62.6,35
"Jeanne-2004","AL112004","200409141800",16.7,-63.5,50
"Jeanne-2004","AL112004","200409150000",17.1,-64,55
"Jeanne-2004","AL112004","200409150600",17.2,-64.8,55
"Jeanne-2004","AL112004","200409151200",17.6,-65.4,60
"Jeanne-2004","AL112004","200409151600",18,-66,60
"Jeanne-2004","AL112004","200409151800",18.1,-66.2,60
"Jeanne-2004","AL112004","200409160000",18.5,-67.1,60
"Jeanne-2004","AL112004","200409160600",18.6,-67.8,60
"Jeanne-2004","AL112004","200409161100",18.6,-68.3,70
"Jeanne-2004","AL112004","200409161200",18.6,-68.5,70
"Jeanne-2004","AL112004","200409161800",18.8,-69,65
"Jeanne-2004","AL112004","200409170000",19.2,-69.4,60
"Jeanne-2004","AL112004","200409170600",19.4,-69.9,55
"Jeanne-2004","AL112004","200409171200",19.7,-70.7,50
"Jeanne-2004","AL112004","200409171800",20,-71.6,30
"Jeanne-2004","AL112004","200409180000",20.2,-72,40
"Jeanne-2004","AL112004","200409180600",20.4,-72.5,45
"Jeanne-2004","AL112004","200409181200",21.2,-72.8,45
"Jeanne-2004","AL112004","200409181800",21.7,-72.3,40
"Jeanne-2004","AL112004","200409190000",22.2,-72.2,40
"Jeanne-2004","AL112004","200409190600",22.8,-72.3,40
"Jeanne-2004","AL112004","200409191200",23.5,-72.5,40
"Jeanne-2004","AL112004","200409191800",24.2,-72.3,45
"Jeanne-2004","AL112004","200409200000",24.8,-72.1,50
"Jeanne-2004","AL112004","200409200600",25.5,-72,55
"Jeanne-2004","AL112004","200409201200",26.6,-71.7,60
"Jeanne-2004","AL112004","200409201800",27.2,-71.4,75
"Jeanne-2004","AL112004","200409210000",27.4,-70.8,75
"Jeanne-2004","AL112004","200409210600",27.6,-70.2,75
"Jeanne-2004","AL112004","200409211200",27.6,-69.5,75
"Jeanne-2004","AL112004","200409211800",27.4,-69.2,75
"Jeanne-2004","AL112004","200409220000",27.2,-68.9,80
"Jeanne-2004","AL112004","200409220600",26.8,-68.7,85
"Jeanne-2004","AL112004","200409221200",26.5,-68.5,85
"Jeanne-2004","AL112004","200409221800",26.2,-68.8,85
"Jeanne-2004","AL112004","200409230000",25.7,-69,85
"Jeanne-2004","AL112004","200409230600",25.5,-69.3,85
"Jeanne-2004","AL112004","200409231200",25.5,-69.6,80
"Jeanne-2004","AL112004","200409231800",25.8,-70,75
"Jeanne-2004","AL112004","200409240000",26,-70.4,70
"Jeanne-2004","AL112004","200409240600",26.1,-71.2,75
"Jeanne-2004","AL112004","200409241200",26.2,-72.2,80
"Jeanne-2004","AL112004","200409241800",26.4,-73.1,85
"Jeanne-2004","AL112004","200409250000",26.4,-74.3,85
"Jeanne-2004","AL112004","200409250600",26.5,-75.6,90
"Jeanne-2004","AL112004","200409251200",26.6,-76.9,100
"Jeanne-2004","AL112004","200409251400",26.7,-77.3,100
"Jeanne-2004","AL112004","200409251800",26.9,-78.2,105
"Jeanne-2004","AL112004","200409260000",27.1,-79.4,105
"Jeanne-2004","AL112004","200409260400",27.2,-80.2,105
"Jeanne-2004","AL112004","200409260600",27.3,-80.6,95
"Jeanne-2004","AL112004","200409261200",27.7,-81.6,75
"Jeanne-2004","AL112004","200409261800",28.3,-82.3,55
"Jeanne-2004","AL112004","200409270000",29.3,-82.7,45
"Jeanne-2004","AL112004","200409270600",30.1,-83.3,40
"Jeanne-2004","AL112004","200409271200",31.1,-83.9,35
"Jeanne-2004","AL112004","200409271800",32.5,-83.6,30
"Jeanne-2004","AL112004","200409280000",33.2,-83.2,25
"Jeanne-2004","AL112004","200409280600",34.1,-82.4,20
"Jeanne-2004","AL112004","200409281200",35.4,-81,20
"Jeanne-2004","AL112004","200409281800",37.3,-78.4,25
"Jeanne-2004","AL112004","200409290000",38.3,-76.4,25
"Jeanne-2004","AL112004","200409290600",38.8,-74.7,35
"Jeanne-2004","AL112004","200409291200",38.5,-72.5,35
"Matthew-2004","AL142004","200410081200",24,-95.4,30
"Matthew-2004","AL142004","200410081800",24.1,-94.2,35
"Matthew-2004","AL142004","200410090000",24.6,-93.7,40
"Matthew-2004","AL142004","200410090600",25.3,-93.2,35
"Matthew-2004","AL142004","200410091200",26.3,-92.8,35
"Matthew-2004","AL142004","200410091800",26.8,-92,40
"Matthew-2004","AL142004","200410100000",27.3,-91.4,40
"Matthew-2004","AL142004","200410100600",28.1,-91.2,40
"Matthew-2004","AL142004","200410101100",29.2,-91,35
"Matthew-2004","AL142004","200410101200",29.4,-90.9,30
"Matthew-2004","AL142004","200410101800",30.4,-90.9,25
"Matthew-2004","AL142004","200410110000",32,-91,25
"Matthew-2004","AL142004","200410110600",33.6,-91.9,20
"Arlene-2005","AL012005","200506081800",16.9,-84,25
"Arlene-2005","AL012005","200506090000",17.4,-83.9,30
"Arlene-2005","AL012005","200506090600",18.2,-83.9,35
"Arlene-2005","AL012005","200506091200",19,-84,35
"Arlene-2005","AL012005","200506091800",19.7,-84.1,35
"Arlene-2005","AL012005","200506100000",20.4,-84.2,40
"Arlene-2005","AL012005","200506100600",21.2,-84.4,45
"Arlene-2005","AL012005","200506100800",21.8,-84.5,45
"Arlene-2005","AL012005","200506101200",23,-84.7,50
"Arlene-2005","AL012005","200506101800",24.9,-85.1,55
"Arlene-2005","AL012005","200506110000",26.5,-85.6,60
"Arlene-2005","AL012005","200506110100",26.5,-85.6,60
"Arlene-2005","AL012005","200506110600",27.7,-86.8,60
"Arlene-2005","AL012005","200506111200",28.9,-87.2,55
"Arlene-2005","AL012005","200506111800",30.1,-87.5,50
"Arlene-2005","AL012005","200506111900",30.3,-87.5,50
"Arlene-2005","AL012005","200506120000",31.4,-87.6,30
"Arlene-2005","AL012005","200506120600",32.7,-87.7,25
"Arlene-2005","AL012005","200506121200",35,-88,20
"Arlene-2005","AL012005","200506121800",37,-87.8,20
"Arlene-2005","AL012005","200506130000",38.5,-87.5,20
"Arlene-2005","AL012005","200506130600",40.5,-86,20
"Arlene-2005","AL012005","200506131200",42,-85,20
"Arlene-2005","AL012005","200506131800",43,-84,20
"Arlene-2005","AL012005","200506140000",43.7,-81.1,20
"Arlene-2005","AL012005","200506140600",44.8,-77.6,20
"Cindy-2005","AL032005","200507031800",18.3,-86.7,30
"Cindy-2005","AL032005","200507040000",18.6,-87.2,30
"Cindy-2005","AL032005","200507040330",19,-87.6,30
"Cindy-2005","AL032005","200507040600",19.3,-87.9,30
"Cindy-2005","AL032005","200507041200",20.9,-88.5,25
"Cindy-2005","AL032005","200507041800",22.3,-89,30
"Cindy-2005","AL032005","200507050000",23.9,-89.7,30
"Cindy-2005","AL032005","200507050600",25.1,-90.2,35
"Cindy-2005","AL032005","200507051200",26.4,-90.4,45
"Cindy-2005","AL032005","200507051800",27.6,-90.5,60
"Cindy-2005","AL032005","200507060000",28.5,-90.3,65
"Cindy-2005","AL032005","200507060300",29.2,-90.1,65
"Cindy-2005","AL032005","200507060600",29.6,-90,50
"Cindy-2005","AL032005","200507060900",30.2,-89.5,45
"Cindy-2005","AL032005","200507061200",30.8,-88.9,40
"Cindy-2005","AL032005","200507061800",31.6,-88.1,30
"Cindy-2005","AL032005","200507070000",32.4,-87.2,25
"Cindy-2005","AL032005","200507070600",33.2,-86.2,20
"Cindy-2005","AL032005","200507071200",34.6,-84.1,20
"Cindy-2005","AL032005","200507071800",35.6,-81.8,20
"Cindy-2005","AL032005","200507080000",37.1,-80,20
"Cindy-2005","AL032005","200507080600",37.8,-78.3,20
"Cindy-2005","AL032005","200507081200",38.4,-76.7,25
"Cindy-2005","AL032005","200507081800",39.1,-74.8,25
"Cindy-2005","AL032005","200507090000",39.5,-72,25
"Cindy-2005","AL032005","200507090600",40.8,-70.7,25
"Cindy-2005","AL032005","200507091200",41.6,-69.8,30
"Cindy-2005","AL032005","200507091800",43.5,-69.6,30
"Cindy-2005","AL032005","200507100000",44.9,-69.8,30
"Cindy-2005","AL032005","200507100600",45.5,-70,30
"Cindy-2005","AL032005","200507101200",46.5,-67.6,25
"Cindy-2005","AL032005","200507101800",48,-66.4,20
"Cindy-2005","AL032005","200507110000",48.5,-64.5,20
"Cindy-2005","AL032005","200507110600",48.5,-62.5,20
"Dennis-2005","AL042005","200507041800",12,-60.8,25
"Dennis-2005","AL042005","200507042100",12.1,-61.6,30
"Dennis-2005","AL042005","200507050000",12.2,-62.5,30
"Dennis-2005","AL042005","200507050600",12.5,-64.2,30
"Dennis-2005","AL042005","200507051200",13,-65.9,35
"Dennis-2005","AL042005","200507051800",13.6,-67.3,40
"Dennis-2005","AL042005","200507060000",14.3,-68.5,45
"Dennis-2005","AL042005","200507060600",14.7,-69.7,50
"Dennis-2005","AL042005","200507061200",15.1,-70.9,55
"Dennis-2005","AL042005","200507061800",15.6,-71.9,60
"Dennis-2005","AL042005","200507070000",16.2,-73,70
"Dennis-2005","AL042005","200507070600",16.7,-74.1,80
"Dennis-2005","AL042005","200507071200",17.6,-74.9,90
"Dennis-2005","AL042005","200507071800",18.5,-76.1,100
"Dennis-2005","AL042005","200507080000",19.4,-77.1,120
"Dennis-2005","AL042005","200507080245",19.9,-77.6,120
"Dennis-2005","AL042005","200507080600",20.3,-78.4,110
"Dennis-2005","AL042005","200507081200",20.9,-79.5,130
"Dennis-2005","AL042005","200507081800",22,-80.6,120
"Dennis-2005","AL042005","200507081845",22.1,-80.7,120
"Dennis-2005","AL042005","200507090000",22.7,-81.6,100
